name,channel,business_category,distributor_type,is_distributor,distributor_potential,is_chain,address,latitude,longitude,phone_number,international_phone,website,business_status,distance_from_plant_km,priority_score,estimated_monthly_water_liters,estimated_monthly_water_revenue,google_maps_url,plant,bearing,direction,distance_band,zone,cluster,has_phone,sales_officer,officer_mobile,cluster_id,distance_range,sector
BSNL telephone Exchange,food,HoReCa,Retailer,No,Medium,No,"PM5W+GR7, Weaver Colony, Anekal",12.7087853,77.6970439,080 2785 9220,+91 80 2785 9220,Not Available,OPERATIONAL,27.8,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJcd3E5HhvrjsRZjykYfiw9bI,Harohalli,83.25354157,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Bank of Baroda ATM,food,HoReCa,Retailer,No,Medium,No,"87 GROUND FLOOR, Bhajana Manandir street, Weaver Colony, Anekal",12.7089771,77.6975035,1800 258 4455,+91 1800 258 4455,https://bankofbaroda.bank.in/?utm_source=GMB&utm_medium=Organic,OPERATIONAL,27.85,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJu51T3XhvrjsRI4sQpPfTCJI,Harohalli,83.2219129,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
DTDC Express Ltd,food,HoReCa,Retailer,No,Medium,No,"Srinivas Reddy complex, Gandhi circle,, Anekal, Bangalore",12.709439,77.698856,089700 02700,+91 89700 02700,Not Available,OPERATIONAL,28,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJQ1AUhnhvrjsRRIGsw2R2hyM,Harohalli,83.15267921,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
PROFESSIONAL COURIERS,food,HoReCa,Retailer,No,Medium,No,"Madeshwara Complex, Reddy Circle, behind Raghvendra Bhavan Chowda, Attibele Road, Anekal, Bangalore",12.7093221,77.6978904,099160 95773,+91 99160 95773,Not Available,OPERATIONAL,27.9,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJi4ljXnpvrjsRwjJeLScit6g,Harohalli,83.15375158,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
IDBI Bank,food,HoReCa,Retailer,No,Medium,No,"Bangalore, SH-35, Thali Road, Anekal, Anekal",12.7093605,77.6977138,1800 200 1947,+91 1800 200 1947,Not Available,OPERATIONAL,27.88,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ3e8T9HhvrjsRh1tKjzFsNN4,Harohalli,83.14038245,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
KSRTC Ticket Counter,food,HoReCa,Retailer,No,Medium,No,"PM5W+JHW, Thali Road, Weaver Colony, Anekal",12.7091055,77.6964538,099009 43364,+91 99009 43364,Not Available,OPERATIONAL,27.74,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ1exLAHlvrjsRYMHd4amw3LA,Harohalli,83.16509436,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Tamilnad Mercantile Bank - Anekal,food,HoReCa,Retailer,No,Medium,No,"No. 50/46, Hosur Bagilu Road, Vinayaka Nagar, Bengaluru",12.7104796,77.6968255,1800 425 0426,+91 1800 425 0426,http://tmb.in/,OPERATIONAL,27.8,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJG2uiZ3lvrjsROyDDZbwvEJg,Harohalli,82.86216309,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
State Bank Of India,food,HoReCa,Retailer,No,Medium,No,"PM5W+V5M, Vinayaka Nagar, Anekal",12.70971,77.6954263,Not Available,Not Available,Not Available,OPERATIONAL,27.64,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJF-Kop3lvrjsRqiy7178rpj4,Harohalli,82.99943398,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Doddamannugudde Forest,food,HoReCa,Retailer,No,Medium,No,Doddamannugudde Forest,12.7027298,77.2483188,Not Available,Not Available,Not Available,UNKNOWN,21.23,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJg26pY6ZNrjsRdgzcH2rcbgQ,Harohalli,276.9992432,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Kannamagla rever,food,HoReCa,Retailer,No,Medium,No,"Bus Stop, Kannamangala",12.7226674,77.2072879,Not Available,Not Available,Not Available,OPERATIONAL,25.97,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJgScBBclNrjsRKkEzrcmLiIo,Harohalli,280.6689703,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Angarahalli Sri chowdeshwari Nilaya,food,HoReCa,Retailer,No,Medium,No,"P6J6+4W7, Koonamuddanahalli",12.729956,77.212731,Not Available,Not Available,Not Available,OPERATIONAL,25.55,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJrwKo7XhNrjsRoMGUqk1V4OY,Harohalli,282.6995583,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Padma nilaya,food,HoReCa,Retailer,No,Medium,No,"P6J6+2CV, Koonamuddanahalli",12.7301193,77.211056,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,25.73,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ8cuMcwBNrjsRgiYG85tzfVw,Harohalli,282.6504299,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Shree Sathya Shanishwara,food,HoReCa,Retailer,No,Medium,No,"P6J6+2CV, post, Konmuddnahalli Village, Belgumba",12.7301194,77.211056,Not Available,Not Available,Not Available,OPERATIONAL,25.73,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJq2Hsh-BNrjsRNsGqXryD5UA,Harohalli,282.650454,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
C.S fom kannamagla,food,HoReCa,Retailer,No,Medium,No,"P6C8+GRX, Kannamangala",12.7213556,77.2171112,Not Available,Not Available,Not Available,OPERATIONAL,24.89,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJAUUUcABNrjsRB8R7X_uzrEA,Harohalli,280.7908824,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Harsha nilaya,food,HoReCa,Retailer,No,Medium,No,"P6J6+C86, Angara Halli",12.7310376,77.2107758,Not Available,Not Available,Not Available,OPERATIONAL,25.78,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJXwFqOABNrjsROqDRIkn44eU,Harohalli,282.8571336,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Prakash poultry,food,HoReCa,Retailer,No,Medium,No,"P6J7+8P, Angara Halli",12.7308125,77.2143125,Not Available,Not Available,Not Available,OPERATIONAL,25.41,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ3VbMJABNrjsRLkb4QS_Oqqo,Harohalli,282.9938497,West,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Ankanatheswara poultry farming,food,HoReCa,Retailer,No,Medium,No,"P6J7+Q6, Koonamuddanahalli",12.7308656,77.214236,Not Available,Not Available,Not Available,OPERATIONAL,25.41,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJL9aZfQBNrjsR_F_b8vhdwcU,Harohalli,283.0026328,West,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Bilagumba,food,HoReCa,Retailer,No,Medium,No,Bilagumba,12.7391757,77.2548837,Not Available,Not Available,Not Available,UNKNOWN,21.41,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJq4jPpkZMrjsRskeyC2wGNiY,Harohalli,288.0647005,West,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Paru nilaya,food,HoReCa,Retailer,No,Medium,No,"P6F3+6W, Kannamangala",12.7230343,77.2048485,Not Available,Not Available,Not Available,OPERATIONAL,26.23,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJU5c5FwBNrjsR3AdfbEspb9M,Harohalli,280.6500793,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Angarahalli poultry farming,food,HoReCa,Retailer,No,Medium,No,"P6J6+4W7, Koonamuddanahalli",12.7316724,77.2120851,Not Available,Not Available,Not Available,OPERATIONAL,25.66,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJv_WTKgBNrjsRcg9CGAVxoKg,Harohalli,283.0810917,West,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Anand,food,HoReCa,Retailer,No,Medium,No,"P6G3+54, Chamanahalli",12.7253983,77.20279,Not Available,Not Available,Not Available,OPERATIONAL,26.5,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ2yWLcQBNrjsRWuFZFu_Ds28,Harohalli,281.1199072,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Vijay Enterprises,food,HoReCa,Retailer,No,Medium,No,"P6G3+54, Chamanahalli",12.7254278,77.2027594,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,26.51,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJBwYFKQBNrjsRS3Ig-5GT2U0,Harohalli,281.1254887,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Gowdru Farm,food,HoReCa,Retailer,No,Medium,No,"P6GC+MR8, Unnamed Road, Bilagumba",12.726665,77.22208,080881 30350,+91 80881 30350,Not Available,OPERATIONAL,24.48,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ2TR1vy1NrjsRSvewXa5cUnM,Harohalli,282.3836272,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
komari gowda Farms,food,HoReCa,Retailer,No,Medium,No,"Kanva Reservoir Road, Kannamangala",12.7130731,77.2087795,Not Available,Not Available,Not Available,OPERATIONAL,25.63,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ4SNGC0pNrjsRRdGZTQyiqSc,Harohalli,278.3910056,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Kanva Hillside Estates,food,HoReCa,Retailer,No,Medium,No,"P665+RRV, Kanva Reservoir Road, Kannamangala",12.7120625,77.2095625,Not Available,Not Available,Not Available,OPERATIONAL,25.53,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJX1YqSkBNrjsR1t3EEvKAEHE,Harohalli,278.1691295,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
KIRANGOWDA,food,HoReCa,Retailer,No,Medium,No,"P6CF+WV, Kannamangala",12.7223125,77.2246875,Not Available,Not Available,Not Available,OPERATIONAL,24.11,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJPUbLewBNrjsRsQtcvgqJ9ag,Harohalli,281.4034171,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
CHURCH,food,HoReCa,Retailer,No,Medium,No,"P666+4FF, Channapatna",12.7103202,77.2111814,Not Available,Not Available,Not Available,OPERATIONAL,25.33,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ10w1bQBNrjsRuobxVayHA2A,Harohalli,277.7913872,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Ground,food,HoReCa,Retailer,No,Medium,No,"P673+48P, Channapatna",12.7128401,77.203337,Not Available,Not Available,Not Available,OPERATIONAL,26.21,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ15_ET1dNrjsRaQedlSyXOYE,Harohalli,278.1478184,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Vimarsha Yoga,food,HoReCa,Retailer,No,Medium,No,"4th KM Kanva reservoir road Kannamangala Village, Channapatna",12.7097021,77.2127076,077605 55918,+91 77605 55918,http://vimarshayoga.org/,OPERATIONAL,25.16,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJAQAAANFMrjsROrRZdCh1xs4,Harohalli,277.6870626,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
Seeming full,food,HoReCa,Retailer,No,Medium,No,"P663+P9C, Channapatna",12.7118178,77.2033766,Not Available,Not Available,Not Available,OPERATIONAL,26.19,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ12o5B9dNrjsRV1gvMJDxqfE,Harohalli,277.9029467,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Kanva Park,food,HoReCa,Retailer,No,Medium,No,"P5CW+MG, Chamanahalli",12.7216875,77.1963125,Not Available,Not Available,Not Available,OPERATIONAL,27.12,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJl4afdABNrjsRm-1txh33Za4,Harohalli,279.9793145,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
ECSE SPORTS,food,HoReCa,Retailer,No,Medium,No,"P657+FX8, Ramanagara",12.707802,77.214127,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,24.98,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJERFmE0BNrjsRXUFJWUIcuPI,Harohalli,277.2536224,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Uniq Skill Development Academy Pvt Ltd,food,HoReCa,Retailer,No,Medium,No,"Kanva Road, Kanmangala, Channapatna",12.7073789,77.2157857,093412 13666,+91 93412 13666,Not Available,OPERATIONAL,24.79,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJq7xEb2lNrjsRuHp4dR_jsxo,Harohalli,277.1978949,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
Sri mahadeshwara nilaya,food,HoReCa,Retailer,No,Medium,No,"P6R9+8J, Anumanahalli",12.740816,77.2190172,Not Available,Not Available,Not Available,OPERATIONAL,25.19,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ2e6vExNNrjsRL6YUCaYEdRU,Harohalli,285.7211185,West,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Bukkasagara,food,HoReCa,Retailer,No,Medium,No,Bukkasagara,12.7731681,77.6106512,Not Available,Not Available,Not Available,UNKNOWN,21,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJz5wha3dprjsRpWfkaUDWdBw,Harohalli,60.25495964,NorthEast,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Jigani,food,HoReCa,Retailer,No,Medium,No,Jigani,12.7791043,77.6435979,Not Available,Not Available,Not Available,UNKNOWN,24.46,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJkwfo01BprjsRaoWdxMT6upM,Harohalli,63.06062788,NorthEast,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Navanidhi Nakshatra,food,HoReCa,Retailer,No,Medium,No,"PMJH+JR3, Bannerghatta Road, Sidihosakote",12.7315209,77.6795612,098455 45520,+91 98455 45520,Not Available,OPERATIONAL,26.35,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJpYEdARdvrjsRacPVlQUb9G8,Harohalli,77.30292359,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Milestone Symphony,food,HoReCa,Retailer,No,Medium,No,"QM57+CGH, Milestone Palms Layout",12.7585559,77.6638502,098867 84949,+91 98867 84949,Not Available,OPERATIONAL,25.56,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJFcnSH89urjsRIs4hMvlegmg,Harohalli,69.87107995,East,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Navachaitanya Budda Seva,food,HoReCa,Retailer,No,Medium,No,"46/30 kempavaderahalli sidihosakote post Anekal taluk # 46/30, kasaba cidivasakote, post anekal, Kempavaderahalli",12.7398776,77.6876118,073378 33200,+91 73378 33200,Not Available,OPERATIONAL,27.42,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJvYayq5JurjsRgKDvGnxu54M,Harohalli,75.80732116,East,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
SIP - Anekal,food,HoReCa,Retailer,No,Medium,No,"No. 33, Srithimmaraya Swamy Weigh Bridge, Shivaji Circle, Anekal",12.7105259,77.6911295,099450 23837,+91 99450 23837,http://www.sipacademyindia.com/,OPERATIONAL,27.18,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJG2uiZ3lvrjsRXYbhVEy4rYM,Harohalli,82.69083249,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
lotus js homes,food,HoReCa,Retailer,No,Medium,No,"PM9V+XGC, JS homes LOTUS, Anekal",12.7199351,77.6937726,091646 66786,+91 91646 66786,Not Available,OPERATIONAL,27.62,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ2VXyd3RvrjsRW8PfYBo1lno,Harohalli,80.61240042,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Ankit Fasteners Private Limited,food,HoReCa,Retailer,No,Medium,No,"297, Haragadde Village Road No 4, Jigani Industrial Estate, Bengaluru",12.7627064,77.6422102,080 6181 7900,+91 80 6181 7900,http://www.ankitfasteners.com/,OPERATIONAL,23.55,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJDTShfTdprjsRwXls3e1fGBk,Harohalli,66.85434569,NorthEast,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Saraswathi Vidya Mandira School,food,HoReCa,Retailer,No,Medium,No,"Saraswathi Vidya Mandira School, Maruthi Layout, Road, Vinayaka Nagar, Anekal",12.7137244,77.6961822,Not Available,Not Available,Not Available,OPERATIONAL,27.77,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJQ4pjXnpvrjsRBRjitVinyAU,Harohalli,82.10577128,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Ramkorp Steel Tech Private Limited,food,HoReCa,Retailer,No,Medium,No,"QJ7R+QPM, Road Number 4, Vaddarapalya, Jigani",12.7644523,77.6417917,099722 54321,+91 99722 54321,Not Available,OPERATIONAL,23.58,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJxxD9IzhprjsR5qhchjR0fjk,Harohalli,66.3772518,NorthEast,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Metform Engineers,food,HoReCa,Retailer,No,Medium,No,"18/B Jigani, Taluk, Industrial Area, Anekal",12.7665803,77.6455111,099161 32204,+91 99161 32204,http://metformindia.com/index.html,OPERATIONAL,24.05,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ1Sxc10lprjsR7ErhaHr2MGI,Harohalli,66.24496291,NorthEast,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
South Indian Bank,food,HoReCa,Retailer,No,Medium,No,"DO.NO.525/1850/76 & 525/1850/77, WARD NO.8/2, 2ND DIVISION PARIHAR COMPLEX ANEKAL CHANDAPURA ROAD OPP. IOC PUMP, ANEKAL P.O, Anekal",12.7185153,77.7015923,080 2784 1877,+91 80 2784 1877,https://www.southindianbank.com/branch/branchlist.aspx,OPERATIONAL,28.43,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJz_Gdd55vrjsRxUStRcNF_hA,Harohalli,81.20349208,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Mvs orchids,food,HoReCa,Retailer,No,Medium,No,"PP93+MHV, Kaval Hosahalli, Anekal",12.7192304,77.7039147,080 4113 2566,+91 80 4113 2566,Not Available,OPERATIONAL,28.69,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJtwBHvJ5vrjsRA6-5P_Kx_3o,Harohalli,81.12298212,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Nakshatra Township,food,HoReCa,Retailer,No,Medium,No,"Survey No-29, Chandapura-Anekal Rd, Chikka Hagade, Anekal",12.7304474,77.7033552,Not Available,Not Available,Not Available,OPERATIONAL,28.85,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJtx7Gp6ZvrjsRpSQE9IJxcVc,Harohalli,78.65605527,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Aegis Auto Gas,food,HoReCa,Retailer,No,Medium,No,"PP92+6GC, Chandapura- Anekal Road, Vinayaka Nagar, Anekal",12.71807,77.701276,Not Available,Not Available,Not Available,OPERATIONAL,28.39,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJc6fc2J1vrjsRKj1XZao04Eo,Harohalli,81.29173915,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Axis Bank Branch,food,HoReCa,Retailer,No,Medium,No,"Municipal No 542, Plot No 91, Chandapura- Anekal Road, Anekal",12.718279,77.7010612,1860 500 5555,+91 1860 500 5555,https://branch.axisbank.com/axis-bank-anekal-bank-branch-bangalore-karnataka-39655/Home?utm_source=locator&utm_medium=googleplaces,OPERATIONAL,28.37,9.6,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJo9Fbj-lurjsRffB5HB8dWPc,Harohalli,81.23826257,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
